customer_nk,original_incentive_name
5e858efd-1d2f-40af-866c-91b87c2be0d3,Control
8626a7ab-09ce-430b-89bd-1e6d719f1415,Control
c4835916-406b-4142-aa0f-3fd8d2accf11,Control
79b5fa71-66fe-437b-895e-65fe82920656,Control
cbf019ec-5408-4ff0-adc1-395d15bf5fcf,Control
60dedb45-8a51-4c29-84b8-9a724b3dd16c,Control
fe9cbd07-1483-4e16-b821-58a6b74382a1,Control
b2dd850c-7090-428f-900d-d3f36ee24510,Control
27558f86-0e39-417e-8d8c-149ea5a7f6a9,Control
b240e784-fe1b-499b-8d6d-c6cb64709a9f,Control
99716c88-dba7-474e-b1f5-84b062b3d6a9,Control
5413fbed-9464-4229-ac58-c3e238128ef6,Control
63861ee1-69e8-4ebf-ae93-e08d177454ca,Control
0b7a04c7-7882-4166-98cb-ed5daee7c8fd,Control
e66ec00b-55f8-4268-b78b-59dc5ec96cd6,Control
b5d0212d-848c-42b1-95b0-6254fffba0bc,Control
05b279cb-db9b-4497-ac0d-8e55c372b00c,Control
74177c60-2983-4b86-9528-c9dd1270a8d4,Control
79ff2865-5cb2-46cf-b585-ae531c3fbc42,Control
5c260fce-026e-4a59-a8eb-a7bd4591bd80,Control
9ff34ba8-b944-4b2b-9a50-1485a5f7ee1e,Control
1cc7e132-2255-4852-98e1-294c8bf6ebf7,Control
2ed3a865-e39a-4412-a28b-aa884e48b1dc,Control
1506ec03-cf12-4101-941b-2ea20a984661,Control
396a0883-57bb-4bcd-be9f-2611aeff5439,Control
7452d040-b84f-4d57-a62b-bb3654f6f861,Control
c22c2af9-1077-4b42-a03d-6f089c96dcee,Control
6d1af488-b65e-49d1-8a92-d6ea09c27f0f,Control
d6d2f8c7-a52c-4981-b199-d136b218136c,Control
a86e30d3-9684-45c2-8bdd-108695167096,Control
ae45847b-3324-4fea-aa42-ad79e814943b,Control
373e45c6-cf9b-442e-9b95-50409f4cc48b,Control
a193435a-0d91-4ac5-aac3-958224d6cbda,Control
e635faf8-ad86-4da9-899b-d829ce8eec43,Control
ca1cf8a0-ad94-4e82-a112-88c5cf17f01e,Control
08a0c72b-7332-48b3-ad56-4fa4f9479f2f,Control
75b49704-bf6c-4744-be44-baf9c54a8d46,Control
7b3d8926-7dce-4535-82f9-717ad89d8b23,Control
